startDate,count,quote1,quote2,quote3
20000624,54,True Love and a Crisis at Christmas (When Else)?,,
20000701,59,Political Fears Keep Brake On Thai Economic Revival,,
20000708,67,"Anticipate Financial Crises And Prepare, Greenspan Says",,
20000715,50,Africa's AIDS Crisis: Finding Common Ground,,
20000722,61,"Paid Notice: Deaths  BLUMENTHAL, LAWRENCE E.",,
20000729,53,BRAZIL DECISION ON BENEFITS POSTPONED,,
20000805,59,Power: Get It While It Lasts,,
20000812,51,Founder to Cut Holdings in Automotive Unit : Hyundai Announces Major Restructuring,,
20000819,51,New Minister Takes Aim At South Korean Banks,,
20000826,52,California Energy Crisis,,
20000902,65,A Danish Identity Crisis: Are We Europeans?,,
20000909,87,Sept. 3-9; Firestone's Tough Week,,
20000916,104,The 'Tequila Crisis': Take It With a Grain of Salt,,
20000923,107,The Nation: Crisis Management; There's No Shortage of Repositioning on Oil,,
20000930,82,Failed Deals Anger Seoul,,
20001007,112,LOSS OF CONFIDENCE IN PHILIPPINES,,
20001014,101,Cheney Presses Case for Shoring Up Military,,
20001021,64,Ex-Peru Spy Chief Says He'll Avoid Politics,,
20001028,78,Malaysia Eases Foreign Investment,,
20001104,91,President Could Be Picked Without Florida,,
20001111,84,Van Gundy Is Unfazed By a 'Crisis',,
20001118,83,"As Violence Flares in Kosovo, U.N. Aide Says 'Crisis' Persists",,
20001125,84,Israel's Crisis Within a War,,
20001202,98,"Rachel Daly, John Knox",,
20001209,84,"In Crisis, California to Force Big Utilities to Supply Power",,
20001216,78,"1900:American Empire : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20010101,76,U.S. Economic Ills Spell Risk Abroad,,
20010108,96,Wall Street Sees Danger and Opportunity in California's Energy Crisis,,
20010115,121,Californians in the Dark as Power Crisis Deepens,,
20010122,117,Independent Plants a Factor In the Latest Energy Crisis,,
20010129,109,A Bit of Deregulation in California,,
20010205,110,CREDITORS JOIN FORCES IN ELECTRICITY CRISIS,,
20010212,104,Israeli Gunship Missiles Kill Palestinian Security Officer,,
20010219,87,Guinea in Crisis as Area's Refugees Pour In,,
20010226,90,Fuel Prices Rise and Business Slows in Turkish Crisis,,
20010305,70,Others' Tragedies Helped Santee Prepare for Its Own,,
20010312,98,Investors Feel a Side Effect Of California's Power Crisis,,
20010319,132,Rolling Blackout Hits Californians,,
20010326,95,"In a Crisis, Vegetables, Not Beef, For British",,
20010402,115,Powell Is in Driver's Seat On Plane Crisis Strategy,,
20010409,105,A Crisis of Fakes,,
20010416,81,Price Caps for California Power,,
20010423,100,A Trade Crisis Is the Real China-U.S. Risk,,
20010430,90,Saudi and Hyundai Are in Talks,,
20010507,68,"For Afghans' Sake, It's Time to Talk to the Taleban",,
20010514,110,"Brazil, Fearful of Blackouts, Orders 20% Cut in Electricity",,
20010521,83,Political Briefing; Democratic Mileage From Energy Crunch,,
20010528,71,"By Transferring His Powers, Wahid Could Stay and Save Face",,
20010604,75,World Briefing | Asia: Hong Kong: Chicken Crisis Eases,,
20010611,56,"Edwin Shapiro; Jewish Leader, 80",,
20010618,72,World Business Briefing | Americas: Brazil: Rate Raised,,
20010625,77,Energy Crisis Is Just One More Thing for Brazil,,
20010702,70,Where Have All the Windmills Gone?,,
20010709,78,IMF's No. 2 Assails Seoul's Private-Sector Bailouts,,
20010716,87,World Business Briefing | The Americas: Brazil: Interest Rate Increase,,
20010723,104,Impeaching Wahid : LETTERS TO THE EDITOR,,
20010730,84,Cattle Diseases Barely Affect Nike and Other Leather Buyers,,
20010806,79,A Scholarship and a Crisis,,
20010813,54,The Diabetes Crisis,,
20010820,65,New Challenges In Fighting AIDS,,
20010827,76,A Coffee Crisis' Devastating Domino Effect in Nicaragua,,
20010903,75,"The Nation; How, and How Not, to Fix the F.B.I.",,
20010910,172,Weekend of Heartache: Let Us Honor the Dead; Lifeline in a Crisis,,
20010917,234,Cheney Describes His Nerve-Center Role in First Hours of Crisis,,
20010924,223,A Crisis Response: Buying American,,
20011001,200,A Looming New York Fiscal Crisis,,
20011008,173,"Beyond Quiet Dining Rooms, A Quiet Crisis in the Kitchen",,
20011015,148,"In the War of Nerves, the Capitol Is a Front",,
20011022,147,Against Consensus,,
20011029,177,Standing Tall as a Cheerleader for Judaism,,
20011105,132,Reckonings; Another Useful Crisis,,
20011112,107,"New Crisis, But This Time In Backyards Of Rescuers",,
20011119,108,World Briefing | Americas: Argentina: Menem To Run,,
20011126,105,In Like a Lion but Out Like a Lamb,,
20011203,90,Americans Urge Japanese To Move Fast on Bad Loans,,
20011210,77,The Anthrax Crisis: Lessons Learned,,
20011217,107,INSIDE,,
20020101,91,INSIDE,,
20020108,119,Kim Confident of Strong Growth : South Korea Sees A Rosy Outlook,,
20020115,84,"Edwin Martin, 93, a Voice In 60's Latin America Policy",,
20020122,96,World Briefing | Europe: Austria: Chancellor Weathers Storm,,
20020129,92,Global Capital Crisis Is the Greater Peril,,
20020205,90,Turmoil Grows as Argentine Fiscal Crisis Deepens,,
20020212,80,"After Two Close Calls, Italy Tries to Resolve Crisis in Air Safety",,
20020219,79,World Briefing | The Americas: Argentina: U.S. To Require Visas,,
20020226,80,"Responding to Crisis, Art Must Look Beyond It",,
20020305,75,Thaksin goes too far : No dissent in Bangkok?,,
20020312,64,East German chip zone is growing despite global slowdown : Silicon Saxony dodges crisis,,
20020319,80,Facing the Crisis in the Church,,
20020326,102,Facing the Crisis in the Church,,
20020402,97,"Paid Notice: Deaths  BROWN, ERNEST H. ''TONY''",,
20020409,116,NATO and the Mideast : Prepare an international force,,
20020416,212,Time for reform : A crisis visit to Burma,,
20020423,178,Brooklyn Building to House Replacement Crisis Bunker,,
20020430,99,"The World: Long Division; In the Land of Crisis, an Odd Kind of Politics",,
20020507,92,AROUND THE MARKET : Investors give Kuala Lumpur a second look,,
20020514,98,U.S. to Review Diplomacy in Chávez Crisis,,
20020521,84,"Commencement; Organize, Vassar Students Are Told",,
20020528,102,Pakistan welcomes visit by Rumsfeld : U.S. has nuclear fears (folo),,
20020604,95,INDIAN SEES HOPE AS PAKISTAN HALTS KASHMIR MILITANTS,,
20020611,100,A deepening crisis : Don't let Zimbabwe implode,,
20020618,96,Emergency Talks Called Over Amtrak Woes,,
20020625,85,Argentina's Contagion,,
20020702,76,AROUND THE MARKETS : Return of the prodigal sums,,
20020709,89,BUSINESS DIGEST,,
20020716,93,The Confidence Crisis,,
20020723,111,INSIDE,,
20020730,69,"To Encourage Recovery, Encourage Investors",,
20020806,71,The Johannesburg summit II : More pipes won't solve the world's water crisis,,
20020813,76,Cots Can't Solve a Homeless Crisis,,
20020820,69,Debt Rating Of Malaysia Is Upgraded,,
20020827,69,Eastern North Carolina Faces Water Crisis,,
20020903,95,Chief Quits Amid the Turmoil at ABB,,
20020910,104,The Guns of September,,
20020917,103,Judge Says Supplier Inflated Gas Prices In California Crisis,,
20020924,109,Trying to Open the Credit Tap in Latin America,,
20021001,78,Gore Criticizes Bush on Creating Crisis Over Economic Leadership but Offers Few Suggestions,,
20021008,120,"The World: At the Brink, Then and Now; The Missiles of 1962 Haunt the Iraq Debate",,
20021015,108,International Aid Groups Fear New Crisis in Eastern Congo,,
20021022,102,A Brutal Battle for Independence,,
20021029,109,We're Here to Help You,,
20021105,102,QUOTATION OF THE DAY,,
20021112,111,November 10-16: INTERNATIONAL; ARGENTINA DEFAULTS ON LOAN,,
20021119,111,"Paid Notice: Deaths  GORMLEY, FRED C., JR.",,
20021126,76,"Jack Bigel, Labor Adviser And Negotiator, Dies at 89",,
20021203,114,A Budget Office Scorned . . . Until a Budget Crisis,,
20021210,129,Judge Rejects California Electricity Refund,,
20021217,89,National Briefing | West: California: Universities Raise Fees,,
20030101,107,North Korea : Four myths in need of discarding,,
20030108,130,"Annan Says Talk of War With Iraq Is Premature, but Warns Baghdad It Must Disarm",,
20030115,138,The Crisis Last Time,,
20030122,132,The Two Koreas Open Cabinet-Level Talks,,
20030129,163,Other Opinions About the Medical Crisis,,
20030205,130,Some Unexpectedly Sunny State Economies,,
20030212,127,The Iraq Crisis: In Search of an Exit,,
20030219,123,Spain's Leader Says He and Bush Debated Urgency of Israeli Strife,,
20030226,127,Crisis in Italy's State Network Stirs New Claims Against Premier,,
20030305,157,Crisis in Italy's State Network Stirs New Claims Against Premier,,
20030312,153,World Business Briefing | Asia: South Korea: Debt Aid Considered,,
20030319,154,World Briefing | Africa: Zimbabwe: Two Views Of Anti-Mugabe Strike,,
20030326,127,BUSINESS DIGEST,,
20030402,117,Executive Pay: A Special Report; Shrinking Salaries Hit Home in Argentina,,
20030409,113,North Korea's Neighbors Seek Crisis Role,,
20030416,94,INSIDE,,
20030423,113,"Discovering Crisis, Again and Again",,
20030430,101,Negotiations in Zimbabwe Fail to Break Political Crisis,,
20030507,89,Rising Costs Give New Yorkers Sticker Shock,,
20030514,111,Diagnosing SARS in China,,
20030521,94,Hong Kong and SARS : LETTERS TO THE EDITOR,,
20030528,86,Quake Demolishes Confidence in Algerian Rulers,,
20030604,92,June 1-7; POLITICS: BLOOMBERG'S MANEUVER,,
20030611,62,"Rare Bosnia Success Story, Thanks to U.S. Viceroy",,
20030618,101,National Briefing | New England: Massachusetts: Church Critic Improves,,
20030625,81,Forgiveness and the Church Crisis,,
20030702,80,California Struggling On Budget Shortfall,,
20030709,66,"Investing; In Developing Countries, Prices May Be Right",,
20030716,93,Blair Calls Weapons Expert's Suicide a Tragedy,,
20030723,95,World Briefing: Asia,,
20030730,77,Senior envoy pushes for tougher policy toward the North : U.S. prods Seoul over stance in arms crisis,,
20030806,91,Generics Shake Up a Drug Industry,,
20030813,117,Crisis Gives Mayor a Stage To Show Leadership Skills,,
20030820,81,Asians Press for Access to Terror Suspect,,
20030827,96,North Korea Spurns Disarmament Talks,,
20030903,88,"White House Letter; Filmmaker Leans Right, Oval Office Swings Open",,
20030910,81,Bush Aides on TV to Defend Iraq Policy,,
20030917,77,"With More Hungry, A Campaign for Help",,
20030924,68,INSIDE,,
20031001,88,Arabs' Fear: A New Crisis,,
20031008,81,South Korean President to Put His Job to a Vote,,
20031015,67,Immigrants in Italy get unlikely aid on voting,,
20031022,51,U.N. Resolution Condemns Israeli Barrier,,
20031029,66,"As Population Grows Older, Upstate Towns Face a Crisis",,
20031105,64,Shevardnadze under fire : Pulling Georgia from the brink,,
20031112,74,Shevardnadze under fire : Pulling Georgia from the brink,,
20031119,72,The Middle East crisis: LETTERS TO THE EDITOR,,
20031126,67,National Briefing: Northwest,,
20031203,56,"Taiwan Referendum to Focus on Missiles, Not Independence",,
20031210,56,Credit Rating of Parmalat Cut Sharply on Fear of Default,,
20031217,65,Food Agency Cuts Zimbabwe Rations and Warns of Shortages,,
20040101,66,World Business Briefing | Asia: Malaysia: Dam To Be Completed,,
20040108,48,World Business Briefing | Asia: Malaysia: Dam To Be Completed,,
20040115,70,Ban on Gay Marriages Leads List of Proposals,,
20040122,65,"A Devastating Scandal, A Church Trying to Heal",,
20040129,76,Iran's Leader Said to Refuse Delay in Vote,,
20040205,54,World Briefing | Americas: Peru: Opposition Won't Back Cabinet,,
20040212,81,"OSCAR FILMS: And Now, a Few Words From the Writers; Lost in Translation",,
20040219,77,INSURGENTS TAKE HAITI'S 2ND CITY AS CRISIS GROWS,,
20040226,94,Military Still Able to Respond to New Crisis,,
20040304,67,"Rehnquist's Book on a Disputed Election (No, Not That One)",,
20040311,62,"Dad Dies, Leaving a Caldron Of Rage, Despair and Love",,
20040318,52,"1929:German Farmers Crisis : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20040325,59,"Robert Kleiman, 85, An Editorial Writer And Correspondent",,
20040401,66,Battles in Iraq Bring Problems for Bush And Kerry as Well,,
20040408,67,Correction,,
20040415,73,"Blaming U.S., Iran Says Truce Effort in Iraq Fails",,
20040422,70,A Vision of Power,,
20040429,68,"Sins of the Fathers, Cont.",,
20040506,73,Cuba Denounces Mexico as the Diplomatic Break Worsens,,
20040513,79,Dominicans Cast Ballots in Presidential Vote,,
20040520,60,Affordable Housing in Crisis,,
20040527,60,Indonesian Unapologetic On Expulsion,,
20040603,69,From the Sword to the Pen,,
20040610,62,White House Reconsiders Its Policy on Crisis in Sudan,,
20040617,63,"1954:Eden Urges S. Asia Pact : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20040624,59,Education Secretary's Allies Depart Under Cloud in Houston,,
20040701,61,The Once and Future Fury: These Knights Go for the Jugular,,
20040708,107,The Closing of the American Book,,
20040715,107,Los Alamos Stops Work In Crisis Over Lost Data,,
20040722,64,Federal Retirement Crisis,,
20040729,62,Holocaust Museum Calls Crisis in Sudan 'Genocide Emergency',,
20040805,53,Nuclear ambitions : LETTERS TO THE EDITOR,,
20040812,72,Responding to the killing in Darfur : LETTERS TO THE EDITOR,,
20040819,59,Philippine 'crisis' turns political,,
20040826,74,Hard News To Hear,,
20040902,86,Jets Face First Crisis: Mickens Lost for Season,,
20040909,77,Court Rules Regulators Erred on Refunds,,
20040916,84,Solidarity in Darfur : LETTERS TO THE EDITOR,,
20040923,62,Sudan Conflict Reaches U.S. Immigration Courts,,
20040930,63,Poll Results Show Race for President Is Again a Dead Heat,,
20041007,81,Travelers' Group to Ask for Airline Failure Contingency Plan,,
20041014,95,World Business Briefing | Asia: Thailand: Strong Demand For Oil Shares,,
20041021,97,World Briefing | Africa: Uganda: 'Neglected' Crisis Draws U.N. Attention,,
20041028,71,"1904:Wild Rumors in London : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20041104,77,"Schools Pushing for Exercise, Even Without a Place to Play",,
20041111,55,Boom Time for Credit in Southeast Asia,,
20041118,57,EU Commission chief vows to push for change,,
20041125,77,"An Anguished Cry Far Away, Heard Through All the Buzz",,
20041202,98,Iran and nukes : LETTERS TO THE EDITOR,,
20041209,60,The view from Russia,,
20041216,68,"Paid Notice: Deaths   KAPLAN, HAROLD",,
20050101,94,Basque Talk of Secession Creates Crisis for Madrid,,
20050108,116,"In Europe, a Shift: Euro Crisis? What Euro Crisis?",,
20050115,91,"Paid Notice: Deaths   SCHULBERG, JAY",,
20050122,102,A Bridge to Sell,,
20050129,99,"Hello, Synergy, Begone, Crisis",,
20050205,74,Winter in Kabul: The Housing Crisis,,
20050212,85,"Paid Notice: Deaths   GEIGER, JEANNE",,
20050219,112,What trans-Atlantic crisis?,,
20050226,71,A Learning Curve on Social Security (5 Letters),,
20050305,87,Offstage Drama at La Scala Disrupts the Season,,
20050312,64,INSIDE,,
20050319,79,"Paid Notice: Deaths   TORSO, GREG ALLEN",,
20050326,107,"'Diabesity,' a Crisis in an Expanding Country",,
20050402,73,Formula One: Racing's image crisis: Racy or clean-cut drivers?,,
20050409,68,Ailing Health Care,,
20050416,82,Berlusconi gets call,,
20050423,71,New Czech prime minister appointed,,
20050430,64,Pentagon's Plan to Transfer Troops Is Faulted by Panel,,
20050507,64,"In Seoul, fears return of foreign investors",,
20050514,72,"Other Views: The Scotsman, Christian Science Monitor, Asahi Shimbun",,
20050521,94,"Other Views: The Scotsman, Christian Science Monitor, Asahi Shimbun",,
20050528,92,Vote taken in stride outside Continent,,
20050604,118,World Briefing | Africa: Niger: No Response To U.N. Appeal For Aid,,
20050611,103,A good crisis for the EU,,
20050618,86,Blair plans to seek allies for EU reform,,
20050625,83,Vote system under fire,,
20050702,101,A crisis for journalism?,,
20050709,91,Settlement Is Reached With Enron,,
20050716,72,North Korea Ties New Issue to 50's War,,
20050723,86,South Korea Proposes Aid to North as It Disarms,,
20050730,69,Little-Noticed Crisis at Black Colleges,,
20050806,81,Growing Pains,,
20050813,78,Reliant to Pay Millions to End Energy Cases,,
20050820,66,"Constitutional Crisis? On Streets, Talk Is About Everyday Needs",,
20050827,115,Newcomer Is Struggling to Lead a City in Ruins,,
20050903,286,STORM AND CRISIS,,
20050910,190,"On a Border in Crisis, There's No Bolting a Busy Gate",,
20050917,161,"Fleeing Town, in a Manner of Speaking",,
20050924,140,Houston Narrowly Avoids a Water Crisis,,
20051001,109,Rebels' Split Said to Threaten Darfur Peace,,
20051008,107,Bush Tours Sites of Gulf Revitalization,,
20051015,88,"Sustained by Close Ties, Vietnamese Toil to Rebuild",,
20051022,113,"After Storms, Red Cross Takes Loans",,
20051029,105,New Orleans Landlords Are Pitted Against Tenants in Court,,
20051105,91,Lack of Section 8 Vouchers for Storm Evacuees Highlights Rift Over Housing Program,,
20051112,69,The French Riots: A Political Scorecard,,
20051119,89,World Briefing | Asia: Indonesia: Terror Expert Barred,,
20051126,71,World Briefing | Asia: Indonesia: Terror Expert Barred,,
20051203,61,Knicks Are Facing an Identity Crisis,,
20051210,62,Judge Orders an Extension of FEMA Aid,,
20051217,66,Dispute Over Historic Hospital for the Poor Pits Doctors Against the State,,
20060101,93,"After gas crisis, Germany takes another look at nuclear power",,
20060108,131,GM is told to go into crisis mode by investor,,
20060115,112,INSIDE,,
20060122,104,"On Oil-Slicked Pond, a Swift Rescue",,
20060129,118,Charities under fire for redirecting aid,,
20060205,108,Dane Sees Greed and Politics in the Crisis,,
20060212,102,Cartoon Dispute Prompts Identity Crisis for Liberal Denmark,,
20060219,125,After Hurricanes Come Tempests Over Cleanups,,
20060226,128,Addicts' Care and a Crisis All Its Own,,
20060305,105,"As Crisis Brews, Iran Hits Bumps in Atomic Path",,
20060312,89,"News Analysis: Bush remains upbeat, but loyalists squirm",,
20060319,107,Speak to Tehran with one voice,,
20060326,145,New tactic for protest in Thailand,,
20060402,132,The magic word for 'crisis',,
20060409,147,The Ford Administration as a Dress Rehearsal for Today,,
20060416,150,"To Regain Trust, Boston Archdiocese Opens Records",,
20060423,101,Panel Warns of a Crisis in American Physics,,
20060430,172,Energy Crisis: Many Paths but No Way Out,,
20060507,242,"Readers Respond to 'The Big, Fat American Kid Crisis . . . And 10 Things We Should Do About It ' ",,
20060514,182,A platform for global exchange,,
20060521,169,Russia: Putin Satire Prompts Criminal Inquiry,,
20060528,186,The Great Salamander Crisis,,
20060604,173,What counts on Iran - Editorials & Commentary - International Herald Tribune,,
20060611,178,Palestinian food crisis looms - Africa & Middle East - International Herald Tribune,,
20060618,193,New Gas Crisis Threat as Ukraine Signs Coalition Pact,,
20060625,225,Germany: Farewell to German Politics,,
20060702,268,The Crisis,,
20060709,239,"Sign That Crisis Is Regional, Not Just Israel vs. Palestinians",,
20060716,304,The Vienna Piano Trio Shows No Sign of a Midlife Crisis,,
20060723,283,"At crisis talks in Rome, Israel is given more time  - Europe - International Herald Tribune",,
20060730,258,"Mid-Life Crisis: As Yahoo and eBay Mature, Employees Go for Start-Ups",,
20060806,203,Lebanon crisis puts France back in the diplomatic spotlight - Europe - International Herald Tribune,,
20060813,162,Truce Strained as Israelis Raid Lebanon Site,,
20060820,209,"For 2 Giants of Soft Drinks, a Crisis in a Crucial Market",,
20060827,170,The Cultural Crisis in Black America,,
20060903,209,A Taxing Issue,,
20060910,162,"After the Storm, Power Failures and Questions",,
20060917,182,A New Old Job for Zarb?,,
20060924,165,"In teeming India, water crisis means dry pipes and foul sludge - Homepage - International Herald Tribune",,
20061001,195,Ford Interest in Alliance Apparently Has Waned,,
20061008,230,"South Korean Won’t Need to Wait Long, or Look Far, for First Crisis as U.N. Chief",,
20061015,167,"With Cash, Defectors Find North Korea’s Cracks",,
20061022,156,Lebanon seeks UN help in assassination inquiry  - Africa & Middle East - International Herald Tribune,,
20061029,179,Man Walks Into a Celebrity Lunch… and the Jokes Are All Written for Him,,
20061105,178,Modern Turkey facing an identity crisis  - Europe - International Herald Tribune,,
20061112,146,"Govern, Don’t Gloat",,
20061119,117,Skip the Popcorn,,
20061126,181,Pupils in Chappaqua Cope With Slaying,,
20061203,125,"Bobbi Rebell, Neil Kaufman",,
20061210,152,Ritchie Capital Said to Close Main Fund,,
20061217,163,Skiing: Svindal wins giant slalom to reclaim overall lead - Sports - International Herald Tribune,,
